concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1;Unnamed: 17
Valadouro; O;104553;69034;ES1120015.2988;UA270;15.53806167;UA200;3251.276372;104625;ES1120015.2988;1;V;6230*;6230;X;Formacións herbáceas con Nardus;3251.276372
Valadouro; O;104554;69034;ES1120015.2988;UA270;15.53806167;UA200;3251.276372;104628;ES1120015.2988;1;V;7110*;7110;X;Turbeiras altas activas;3251.276372
Valadouro; O;104555;69034;ES1120015.2988;UA270;15.53806167;UA200;3251.276372;104627;ES1120015.2988;1;V;7110*;7110;X;Turbeiras altas activas;3251.276372
Valadouro; O;104556;69034;ES1120015.2988;UA270;15.53806167;UA200;3251.276372;104626;ES1120015.2988;1;V;7110*;7110;X;Turbeiras altas activas;3251.276372
Valadouro; O;104557;69034;ES1120015.2988;UA270;15.53806167;UA200;3251.276372;104623;ES1120015.2988;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;3251.276372
Valadouro; O;104558;69034;ES1120015.2988;UA270;15.53806167;UA200;3251.276372;104622;ES1120015.2988;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;3251.276372
Valadouro; O;104559;69034;ES1120015.2988;UA270;15.53806167;UA200;3251.276372;104621;ES1120015.2988;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;3251.276372
Valadouro; O;104560;69034;ES1120015.2988;UA270;15.53806167;UA200;3251.276372;104624;ES1120015.2988;1;V;7110*;7110;X;Turbeiras altas activas;3251.276372
Valadouro; O;104565;69036;ES1120015.2991;UA230;7.285515767;UA200;1488.931493;104633;ES1120015.2991;5;P;7130;7130;;Turbeiras de cobertor (* para turbeiras activas);1488.931493
Valadouro; O;104566;69036;ES1120015.2991;UA230;7.285515767;UA200;1488.931493;104634;ES1120015.2991;5;V;7140;7140;;Turbeiras de transición e inllós;1488.931493
Valadouro; O;104567;69348;ES1120015.2992;UA230;69.04698651;UA200;4378.821871;104636;ES1120015.2992;5;V;7140;7140;;Turbeiras de transición e inllós;4378.821871
Valadouro; O;104568;69348;ES1120015.2992;UA230;69.04698651;UA200;4378.821871;104635;ES1120015.2992;5;P;7130;7130;;Turbeiras de cobertor (* para turbeiras activas);4378.821871
Valadouro; O;105792;68879;ES1120015.3382;UA220;1.915015326;UA200;27347.33114;105862;ES1120015.3382;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;27347.33114
Valadouro; O;105793;68879;ES1120015.3382;UA220;1.915015326;UA200;27347.33114;105860;ES1120015.3382;5;P;3260;3260;;Ríos dos pisos basal a montano;27347.33114
Valadouro; O;105794;68879;ES1120015.3382;UA220;1.915015326;UA200;27347.33114;105861;ES1120015.3382;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;27347.33114
Valadouro; O;105795;70179;ES1120015.3383;UA220;0.765271562;UA200;10935.26294;105863;ES1120015.3383;5;P;3260;3260;;Ríos dos pisos basal a montano;10935.26294
Valadouro; O;105796;70179;ES1120015.3383;UA220;0.765271562;UA200;10935.26294;105864;ES1120015.3383;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;10935.26294
