concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1;Unnamed: 17
Capela; A;30692;25807;ES1110013.1007;UA530;2.634863298;UA500;740.8880459;30760;ES1110013.1007;1;V;6510;6510;;Prados de sega de baixa altitude;740.8880459
Capela; A;30693;25807;ES1110013.1007;UA530;2.634863298;UA500;740.8880459;30761;ES1110013.1007;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;740.8880459
Capela; A;30696;25804;ES1110013.1010;UA320;1.977798296;UA300;1356.129541;30765;ES1110013.1010;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1356.129541
Capela; A;30697;25804;ES1110013.1010;UA320;1.977798296;UA300;1356.129541;30770;ES1110013.1010;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;1356.129541
Capela; A;30698;25804;ES1110013.1010;UA320;1.977798296;UA300;1356.129541;30769;ES1110013.1010;3;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;1356.129541
Capela; A;30699;25804;ES1110013.1010;UA320;1.977798296;UA300;1356.129541;30768;ES1110013.1010;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1356.129541
Capela; A;30700;25804;ES1110013.1010;UA320;1.977798296;UA300;1356.129541;30766;ES1110013.1010;4;V;4030;4030;;Queirogais secos europeos;1356.129541
Capela; A;30701;25804;ES1110013.1010;UA320;1.977798296;UA300;1356.129541;30764;ES1110013.1010;2;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1356.129541
Capela; A;30702;25804;ES1110013.1010;UA320;1.977798296;UA300;1356.129541;30767;ES1110013.1010;2;V;4030;4030;;Queirogais secos europeos;1356.129541
Capela; A;30703;25806;ES1110013.1011;UA420;0.662959745;UA400;687.8386244;30771;ES1110013.1011;5;P;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;687.8386244
Capela; A;30704;25806;ES1110013.1011;UA420;0.662959745;UA400;687.8386244;30772;ES1110013.1011;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;687.8386244
Capela; A;30705;25806;ES1110013.1011;UA420;0.662959745;UA400;687.8386244;30773;ES1110013.1011;1;S;4030;4030;;Queirogais secos europeos;687.8386244
Capela; A;30706;25806;ES1110013.1011;UA420;0.662959745;UA400;687.8386244;30774;ES1110013.1011;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;687.8386244
Capela; A;30707;25806;ES1110013.1011;UA420;0.662959745;UA400;687.8386244;30775;ES1110013.1011;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;687.8386244
Capela; A;30708;25809;ES1110013.1012;UA532;3.093300848;UA500;834.1113263;30782;ES1110013.1012;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;834.1113263
Capela; A;30709;25809;ES1110013.1012;UA532;3.093300848;UA500;834.1113263;30776;ES1110013.1012;3;V;6510;6510;;Prados de sega de baixa altitude;834.1113263
Capela; A;30710;25809;ES1110013.1012;UA532;3.093300848;UA500;834.1113263;30777;ES1110013.1012;1;S;3260;3260;;Ríos dos pisos basal a montano;834.1113263
Capela; A;30711;25809;ES1110013.1012;UA532;3.093300848;UA500;834.1113263;30778;ES1110013.1012;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;834.1113263
Capela; A;30712;25809;ES1110013.1012;UA532;3.093300848;UA500;834.1113263;30779;ES1110013.1012;1;S;6410;6410;;Prados con Molinia;834.1113263
Capela; A;30713;25809;ES1110013.1012;UA532;3.093300848;UA500;834.1113263;30780;ES1110013.1012;1;S;4030;4030;;Queirogais secos europeos;834.1113263
Capela; A;30714;25809;ES1110013.1012;UA532;3.093300848;UA500;834.1113263;30781;ES1110013.1012;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;834.1113263
