concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1;Unnamed: 17
Ourol;103726;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103803.0;ES1120015.2660;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;27355.98492;
Ourol;103727;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103802.0;ES1120015.2660;1;S;4030;4030;;Queirogais secos europeos;27355.98492;
Ourol;103728;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103805.0;ES1120015.2660;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;27355.98492;
Ourol;103729;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103800.0;ES1120015.2660;1;V;7140;7140;;Turbeiras de transición e inllós;27355.98492;
Ourol;103730;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103797.0;ES1120015.2660;1;V;7110*;7110;X;Turbeiras altas activas;27355.98492;
Ourol;103731;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103796.0;ES1120015.2660;1;V;6230*;6230;X;Formacións herbáceas con Nardus;27355.98492;
Ourol;103732;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103795.0;ES1120015.2660;1;V;7110*;7110;X;Turbeiras altas activas;27355.98492;
Ourol;103733;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103794.0;ES1120015.2660;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;27355.98492;
Ourol;103734;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103793.0;ES1120015.2660;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;27355.98492;
Ourol;103735;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103792.0;ES1120015.2660;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;27355.98492;
Ourol;103736;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103798.0;ES1120015.2660;1;V;7110*;7110;X;Turbeiras altas activas;27355.98492;
Ourol;103737;70161;ES1120015.2660;UA270;274.4281262;UA200;27355.98492;103801.0;ES1120015.2660;1;V;3160;3160;;Lagos e charcas distróficos naturais;27355.98492;
Ourol;105789;68878;ES1120015.3381;UA220;0.159873247;UA200;2286.414206;105857.0;ES1120015.3381;5;P;3260;3260;;Ríos dos pisos basal a montano;2286.414206;
Ourol;105790;68878;ES1120015.3381;UA220;0.159873247;UA200;2286.414206;105858.0;ES1120015.3381;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;2286.414206;
Ourol;105791;68878;ES1120015.3381;UA220;0.159873247;UA200;2286.414206;105859.0;ES1120015.3381;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2286.414206;
Ourol;105792;68879;ES1120015.3382;UA220;1.915015326;UA200;27347.33114;105862.0;ES1120015.3382;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;27347.33114;
Ourol;105793;68879;ES1120015.3382;UA220;1.915015326;UA200;27347.33114;105860.0;ES1120015.3382;5;P;3260;3260;;Ríos dos pisos basal a montano;27347.33114;
Ourol;105794;68879;ES1120015.3382;UA220;1.915015326;UA200;27347.33114;105861.0;ES1120015.3382;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;27347.33114;
Ourol;105795;70179;ES1120015.3383;UA220;0.765271562;UA200;10935.26294;105863.0;ES1120015.3383;5;P;3260;3260;;Ríos dos pisos basal a montano;10935.26294;
Ourol;105796;70179;ES1120015.3383;UA220;0.765271562;UA200;10935.26294;105864.0;ES1120015.3383;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;10935.26294;
Ourol;105864;68876;ES1120015.3409;UA220;0.358818202;UA200;5127.478694;105933.0;ES1120015.3409;1;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;5127.478694;
Ourol;105865;68876;ES1120015.3409;UA220;0.358818202;UA200;5127.478694;105934.0;ES1120015.3409;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;5127.478694;
Ourol;105866;68876;ES1120015.3409;UA220;0.358818202;UA200;5127.478694;105932.0;ES1120015.3409;5;P;3260;3260;;Ríos dos pisos basal a montano;5127.478694;
