concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1;Unnamed: 17
Silleda;197327;117373;ES1140008.1067;UA420;19.72574492;UA400;3438.32011;197336.0;ES1140008.1067;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;3438.32011;
Silleda;197328;117373;ES1140008.1067;UA420;19.72574492;UA400;3438.32011;197337.0;ES1140008.1067;1;S;4030;4030;;Queirogais secos europeos;3438.32011;
Silleda;197439;117519;ES1140008.1136;UA420;55.45065083;UA400;9582.811219;197448.0;ES1140008.1136;5;P;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;9582.811219;
Silleda;197440;117519;ES1140008.1136;UA420;55.45065083;UA400;9582.811219;197449.0;ES1140008.1136;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;9582.811219;
Silleda;197441;117519;ES1140008.1136;UA420;55.45065083;UA400;9582.811219;197450.0;ES1140008.1136;1;S;4030;4030;;Queirogais secos europeos;9582.811219;
Silleda;197455;117182;ES1140008.1139;UA320;9.262350727;UA300;1491.768673;197468.0;ES1140008.1139;2;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;1491.768673;
Silleda;197456;117182;ES1140008.1139;UA320;9.262350727;UA300;1491.768673;197467.0;ES1140008.1139;1;V;4030;4030;;Queirogais secos europeos;1491.768673;
Silleda;197457;117182;ES1140008.1139;UA320;9.262350727;UA300;1491.768673;197466.0;ES1140008.1139;4;V;4030;4030;;Queirogais secos europeos;1491.768673;
Silleda;197458;117182;ES1140008.1139;UA320;9.262350727;UA300;1491.768673;197464.0;ES1140008.1139;2;V;8230;8230;;Rochedos silíceos con vexetación pioneira;1491.768673;
Silleda;197459;117182;ES1140008.1139;UA320;9.262350727;UA300;1491.768673;197465.0;ES1140008.1139;1;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;1491.768673;
