concello;aeroxenadores;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1
Xove;1;88848;58457;ES1120009.0162;UA270;20.7396177055;UA200;5470.9268281;88914;ES1120009.0162;1;V;6230*;6230;X;Formacións herbáceas con Nardus;5470.9268281
Xove;1;88849;58457;ES1120009.0162;UA270;20.7396177055;UA200;5470.9268281;88913;ES1120009.0162;1;V;7150;7150;;Depresións sobre sustratos turbosos do Rhynchosporion;5470.9268281
Xove;1;88850;58457;ES1120009.0162;UA270;20.7396177055;UA200;5470.9268281;88912;ES1120009.0162;5;P;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;5470.9268281
Xove;1;88851;58457;ES1120009.0162;UA270;20.7396177055;UA200;5470.9268281;88920;ES1120009.0162;1;S;4030;4030;;Queirogais secos europeos;5470.9268281
Xove;1;88852;58457;ES1120009.0162;UA270;20.7396177055;UA200;5470.9268281;88915;ES1120009.0162;1;V;7110*;7110;X;Turbeiras altas activas;5470.9268281
Xove;6;88862;58530;ES1120009.0165;UA631;593.159573873;UA600;50180.3753496;88931;ES1120009.0165;1;S;4020*;4020;X;Queirogais húmidos atlánticos de Erica ciliaris e Erica tetralix;50180.3753496
Xove;6;88863;58530;ES1120009.0165;UA631;593.159573873;UA600;50180.3753496;88930;ES1120009.0165;1;S;7110*;7110;X;Turbeiras altas activas;50180.3753496
Xove;16;88864;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88939;ES1120009.0166;1;V;7140;7140;;Turbeiras de transición e inllós;56639.5190235
Xove;16;88865;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88944;ES1120009.0166;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;56639.5190235
Xove;16;88866;58520;ES1120009.0166;UA270;561.362461396;UA200;56639.5190235;88945;ES1120009.0166;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;56639.5190235
